Country,Year,"Manufacturing, value added (% of GDP)","Inflation, consumer prices (annual %)"
East Asia & Pacific,FALSE,NA,NA
East Asia & Pacific,FALSE,NA,NA
East Asia & Pacific,FALSE,NA,NA
East Asia & Pacific,FALSE,NA,NA
East Asia & Pacific,FALSE,NA,NA
East Asia & Pacific,FALSE,NA,NA
East Asia & Pacific,FALSE,NA,NA
East Asia & Pacific,FALSE,NA,NA
East Asia & Pacific,FALSE,NA,NA
East Asia & Pacific,FALSE,NA,NA
East Asia & Pacific,FALSE,NA,4.68598778792498
East Asia & Pacific,FALSE,NA,7.88732394366182
East Asia & Pacific,FALSE,NA,6.41553963494968
East Asia & Pacific,FALSE,NA,7.81919144730541
East Asia & Pacific,FALSE,NA,6.49734555984544
East Asia & Pacific,FALSE,NA,6.2126786445748
East Asia & Pacific,FALSE,NA,4.88760839645886
East Asia & Pacific,FALSE,NA,5.64990893945513
East Asia & Pacific,FALSE,NA,4.62776659959758
East Asia & Pacific,FALSE,NA,5.52480986015135
East Asia & Pacific,FALSE,NA,3.72765760183634
East Asia & Pacific,FALSE,NA,5.49101180380942
East Asia & Pacific,FALSE,NA,1.98382427234186
East Asia & Pacific,FALSE,NA,1.59196917460971
East Asia & Pacific,FALSE,NA,3.57755452095076
East Asia & Pacific,FALSE,NA,2.32033005955402
East Asia & Pacific,FALSE,NA,2.28915662650606
East Asia & Pacific,FALSE,25.2305030908458,3.23751394003325
East Asia & Pacific,FALSE,25.2563920207345,3.03702332617015
East Asia & Pacific,FALSE,25.2962402625593,3.93616259929868
East Asia & Pacific,FALSE,25.325374751853,3.76400259181598
East Asia & Pacific,FALSE,24.9598862638914,8.34208634920955
East Asia & Pacific,FALSE,23.8166388165201,1.6217301400345
East Asia & Pacific,FALSE,24.3925195264315,3.05725467001586
East Asia & Pacific,FALSE,24.0854689646572,5.08259403890365
East Asia & Pacific,FALSE,23.8137072811122,3.01489950334986
East Asia & Pacific,FALSE,23.355298390715,2.58268766141797
East Asia & Pacific,FALSE,23.4005469435121,2.51087633253703
East Asia & Pacific,FALSE,23.3639971612434,0.789517890139427
